id,gender,category,product_name,brand,price,timestamp,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_optionId,store_originId,store_phoneNumber,store_priceId,store_quantity,store_quantityShowroom,store_replenishmentEndDate,store_replenishmentStartDate,store_securedStockLevel,store_skuId,store_storeId,store_storeName,store_storeSchedule,store_storeUrl
8612171,herren,outdoor-jacken,Wanderjacke Herren wasserdicht leicht - MH500 schwarz,QUECHUA,"99,99 €",2024-04-29 16:53:24.007842,False,,inStock,True,False,0,0,,,,,2,0,,,1,4194321,0070048700487,Würzburg,,
8612171,herren,outdoor-jacken,Wanderjacke Herren wasserdicht leicht - MH500 schwarz,QUECHUA,"99,99 €",2024-04-29 16:53:24.007842,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194319,0070048700487,Würzburg,,
8612171,herren,outdoor-jacken,Wanderjacke Herren wasserdicht leicht - MH500 schwarz,QUECHUA,"99,99 €",2024-04-29 16:53:24.007842,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8612171,herren,outdoor-jacken,Wanderjacke Herren wasserdicht leicht - MH500 schwarz,QUECHUA,"99,99 €",2024-04-29 16:53:24.007842,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194316,0070048700487,Würzburg,,
8612171,herren,outdoor-jacken,Wanderjacke Herren wasserdicht leicht - MH500 schwarz,QUECHUA,"99,99 €",2024-04-29 16:53:24.007842,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194317,0070048700487,Würzburg,,
