id,main_category,sub_category,product_name,brand,price,url,timestamp,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_optionId,store_originId,store_phoneNumber,store_priceId,store_quantity,store_quantityShowroom,store_replenishmentEndDate,store_replenishmentStartDate,store_securedStockLevel,store_skuId,store_storeId,store_storeName,store_storeSchedule,store_storeUrl
8789856,camping,kochen-essen-trinken-camping,Picknickdecke Komfort XL 210 × 170 cm grau,QUECHUA,"24,99 €",https://www.decathlon.de/p/picknickdecke-komfort-xl-210-170-cm-grau/_/R-p-170112?mc=8789856,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,19,0,,,1,4785737,0070159601596,Wuppertal,,
8789851,camping,kochen-essen-trinken-camping,Picknickdecke Komfort 170 × 140 cm luxour,QUECHUA,"14,99 €",https://www.decathlon.de/p/picknickdecke-komfort-170-140-cm-luxour/_/R-p-170111?mc=8789851&c=blau,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,52,0,,,1,4785690,0070159601596,Wuppertal,,
8789851,camping,kochen-essen-trinken-camping,Picknickdecke Komfort 170 × 140 cm luxour,QUECHUA,"14,99 €",https://www.decathlon.de/p/picknickdecke-komfort-170-140-cm-luxour/_/R-p-170111?mc=8789851&c=blau,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,8,0,,,1,4785695,0070159601596,Wuppertal,,
8789851,camping,kochen-essen-trinken-camping,Picknickdecke Komfort 170 × 140 cm luxour,QUECHUA,"14,99 €",https://www.decathlon.de/p/picknickdecke-komfort-170-140-cm-luxour/_/R-p-170111?mc=8789851&c=blau,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,5066131,0070159601596,Wuppertal,,
8561305,camping,kochen-essen-trinken-camping,Kühlakku 175 g für Kühlbox und Kühlrucksack 2er-Pack,QUECHUA,"2,99 €",https://www.decathlon.de/p/kuehlakku-175-g-fuer-kuehlbox-und-kuehlrucksack-2er-pack/_/R-p-310075?mc=8561305,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,25,0,,,1,2896696,0070159601596,Wuppertal,,
8560646,camping,kochen-essen-trinken-camping,Kühlrucksack 30 l - NH100 Ice Compact,QUECHUA,"34,99 €",https://www.decathlon.de/p/kuehlrucksack-30-l-nh100-ice-compact/_/R-p-309970?mc=8560646&c=blau,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,14,0,,,1,2903183,0070159601596,Wuppertal,,
8492728,camping,kochen-essen-trinken-camping,"Kochset 2,1 l Inox antihaftbeschichtet - MH500 für 2 Personen",QUECHUA,"34,99 €",https://www.decathlon.de/p/kochset-2-1-l-inox-antihaftbeschichtet-mh500-fuer-2-personen/_/R-p-174678?mc=8492728&c=grau_blau,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,13,0,,,1,2558437,0070159601596,Wuppertal,,
8492721,camping,kochen-essen-trinken-camping,"Campingbecher MH150 Edelstahl 0,4 Liter",QUECHUA,"4,99 €",https://www.decathlon.de/p/campingbecher-mh150-edelstahl-0-4-liter/_/R-p-174671?mc=8492721&c=grau,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,49,0,,,1,2558429,0070159601596,Wuppertal,,
8572258,camping,kochen-essen-trinken-camping,Kühltasche selbstaufblasend hält kühl bis zu 17 Stunden - 35 L,QUECHUA,"54,99 €",https://www.decathlon.de/p/kuehltasche-selbstaufblasend-haelt-kuehl-bis-zu-17-stunden-35-l/_/R-p-310516?mc=8572258&c=grün,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,2957211,0070159601596,Wuppertal,,
8618607,camping,kochen-essen-trinken-camping,Kühlrucksack Ice Compact NH100 20 l blau,QUECHUA,"24,99 €",https://www.decathlon.de/p/kuehlrucksack-nh100-ice-compact-20-liter-blau/_/R-p-309889?mc=8618607&c=blau,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,23,0,,,1,4228041,0070159601596,Wuppertal,,
8618607,camping,kochen-essen-trinken-camping,Kühlrucksack Ice Compact NH100 20 l blau,QUECHUA,"24,99 €",https://www.decathlon.de/p/kuehlrucksack-nh100-ice-compact-20-liter-blau/_/R-p-309889?mc=8618607&c=blau,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,4810167,0070159601596,Wuppertal,,
8576761,camping,kochen-essen-trinken-camping,Waschschüssel Camping faltbar - 8 Liter,QUECHUA,"12,99 €",https://www.decathlon.de/p/waschschuessel-camping-faltbar-8-liter/_/R-p-123205?mc=8576761&c=schwarz_blau,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,5,0,,,1,2969094,0070159601596,Wuppertal,,
8797897,camping,kochen-essen-trinken-camping,"Trinkflasche 0,8 l Ecozen® mit Schraubverschluss Wandern",QUECHUA,"2,99 €",https://www.decathlon.de/p/trinkflasche-0-8-l-ecozen-mit-schraubverschluss-wandern/_/R-p-345404?mc=8797897&c=farblos,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,87,0,,,1,4811503,0070159601596,Wuppertal,,
8676226,camping,kochen-essen-trinken-camping,Flexible Kühltasche 30 l elektrisch hält kühl bis zu 96 Stunden Camping,QUECHUA,"129,99 €",https://www.decathlon.de/p/flexible-kuehltasche-30-l-elektrisch-haelt-kuehl-bis-zu-96-stunden-camping/_/R-p-334445?mc=8676226&c=grün,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,4451137,0070159601596,Wuppertal,,
8750779,camping,kochen-essen-trinken-camping,Picknickdecke kompakt 146 × 120 cm,QUECHUA,"7,99 €",https://www.decathlon.de/p/picknickdecke-kompakt-146-120-cm/_/R-p-342358?mc=8750779&c=blau_grün,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,4666499,0070159601596,Wuppertal,,
8844625,camping,kochen-essen-trinken-camping,Bodendecke faltbar verstellbares Rückenteil Camping - Ultimcomfort 160 × 53 cm,QUECHUA,"34,99 €",https://www.decathlon.de/p/bodendecke-faltbar-verstellbares-rueckenteil-camping-ultimcomfort-160-53-cm/_/R-p-350896?mc=8844625&c=grau_grün,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,5046038,0070159601596,Wuppertal,,
8606450,camping,kochen-essen-trinken-camping,Fleecedecke 150 × 130 cm,QUECHUA,"9,99 €",https://www.decathlon.de/p/fleecedecke-150-130-cm/_/R-p-155998?mc=8606450&c=grau,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,4181596,0070159601596,Wuppertal,,
8207355,camping,kochen-essen-trinken-camping,Karabiner für Besteck,QUECHUA,"0,99 €",https://www.decathlon.de/p/karabiner-fuer-besteck/_/R-p-6871?mc=8207355&c=grau,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,1478489,0070159601596,Wuppertal,,
8572257,camping,kochen-essen-trinken-camping,Kühltasche selbstaufblasend 25 L,QUECHUA,"44,99 €",https://www.decathlon.de/p/kuehltasche-selbstaufblasend-25-l/_/R-p-310479?mc=8572257&c=grün,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,5,0,,,1,2957210,0070159601596,Wuppertal,,
8386030,camping,kochen-essen-trinken-camping,Besteckset Campingbesteck Kunststoff 3-teilig blau,QUECHUA,"1,99 €",https://www.decathlon.de/p/besteckset-campingbesteck-kunststoff-3-teilig-blau/_/R-p-171676?mc=8386030&c=blau,2024-05-22 21:43:22.671016,False,,inStock,True,False,0,0,,,,,21,0,,,1,2210295,0070159601596,Wuppertal,,
8756891,camping,kochen-essen-trinken-camping,Windschutz für Campingkocher - MT500,FORCLAZ,"12,99 €",https://www.decathlon.de/p/windschutz-fuer-campingkocher-mt500/_/R-p-340119?mc=8756891&c=orange,2024-05-22 21:43:22.671016,False,,noStock,False,False,0,0,,,,,0,0,,,1,4544149,0070159601596,Wuppertal,,
