id,timestamp,main_category,sub_category,product_name,brand,price,store_skuId,store_storeId,store_storeName,store_quantity,store_availabilityInfo,store_clickNcollect1h
8654920.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 27,5 Zoll Hardtail schwarz",ROCKRIDER,1489.99,4358544,0070072800728,Essen,1,inStock,False
8654920.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 500 27,5 Zoll Hardtail schwarz",ROCKRIDER,1489.99,4358547,0070072800728,Essen,0,noStock,False
8872755.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Hardtail 29 Zoll E-MTB - E-Expl 520 blau,ROCKRIDER,1699.0,5165161,0070072800728,Essen,0,noStock,False
8872755.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Hardtail 29 Zoll E-MTB - E-Expl 520 blau,ROCKRIDER,1699.0,5165162,0070072800728,Essen,0,noStock,False
8872755.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Hardtail 29 Zoll E-MTB - E-Expl 520 blau,ROCKRIDER,1699.0,5165163,0070072800728,Essen,0,noStock,False
8872755.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Hardtail 29 Zoll E-MTB - E-Expl 520 blau,ROCKRIDER,1699.0,5165164,0070072800728,Essen,0,noStock,False
8872755.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Hardtail 29 Zoll E-MTB - E-Expl 520 blau,ROCKRIDER,1699.0,4465400,0070072800728,Essen,0,noStock,False
8872755.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Hardtail 29 Zoll E-MTB - E-Expl 520 blau,ROCKRIDER,1699.0,4465401,0070072800728,Essen,0,noStock,False
8872755.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Hardtail 29 Zoll E-MTB - E-Expl 520 blau,ROCKRIDER,1699.0,4465402,0070072800728,Essen,0,noStock,False
8872755.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Hardtail 29 Zoll E-MTB - E-Expl 520 blau,ROCKRIDER,1699.0,4465403,0070072800728,Essen,0,noStock,False
8554167.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 900 Damen 27,5"" Plus türkis Brose Drive T Alu 500Wh",ROCKRIDER,1589.99,2762034,0070072800728,Essen,0,noStock,False
8554167.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 900 Damen 27,5"" Plus türkis Brose Drive T Alu 500Wh",ROCKRIDER,1589.99,2762033,0070072800728,Essen,0,noStock,False
8554167.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,"E-Mountainbike E-ST 900 Damen 27,5"" Plus türkis Brose Drive T Alu 500Wh",ROCKRIDER,1589.99,2762032,0070072800728,Essen,0,noStock,False
8606765.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 26 Zoll D4 X Herren/Jungen anthrazit/lime,RIVERSIDE,349.99,4174802,0070072800728,Essen,1,inStock,False
8606765.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 26 Zoll D4 X Herren/Jungen anthrazit/lime,RIVERSIDE,349.99,4174803,0070072800728,Essen,3,inStock,True
8606765.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 26 Zoll D4 X Herren/Jungen anthrazit/lime,RIVERSIDE,349.99,4174804,0070072800728,Essen,2,inStock,True
8606765.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,Trekkingrad 26 Zoll D4 X Herren/Jungen anthrazit/lime,RIVERSIDE,349.99,4174805,0070072800728,Essen,2,inStock,True
8732272.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,ROCKRIDER,1699.0,4465400,0070072800728,Essen,0,noStock,False
8732272.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,ROCKRIDER,1699.0,4465401,0070072800728,Essen,0,noStock,False
8732272.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,ROCKRIDER,1699.0,4465402,0070072800728,Essen,0,noStock,False
8732272.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,ROCKRIDER,1699.0,4465403,0070072800728,Essen,0,noStock,False
8732272.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,ROCKRIDER,1699.0,5165161,0070072800728,Essen,0,noStock,False
8732272.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,ROCKRIDER,1699.0,5165162,0070072800728,Essen,0,noStock,False
8732272.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,ROCKRIDER,1699.0,5165163,0070072800728,Essen,0,noStock,False
8732272.0,2024-05-09 00:38:23.113166,fahrrad-welt,fahrrad_sale,E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,ROCKRIDER,1699.0,5165164,0070072800728,Essen,0,noStock,False
