name,main_category,sub_category,url,brand,price,sku_ids,product_id
"Kochset 1,6 l Inox - MH100 für 2 Personen",camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/kochset-1-6-l-inox-mh100-fur-2-personen/_/R-p-174675?mc=8492725&c=grau_blau,QUECHUA,"19,99 €",2558434,8492725
Kühltasche 10 l flexibel Camping,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/kuhltasche-compact-camping-wandern-10-liter/_/R-p-138152?mc=8649237&c=grau,QUECHUA,"14,99 €",4334436,8649237
Taschenmesser Opinel Nr. 8 Edelstahl,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/taschenmesser-opinel-nr-8-edelstahl/_/R-p-X8277671?mc=8277671&c=braun,OPINEL,"9,99 €",1683040,8277671
Bodendecke faltbar verstellbares Rückenteil Camping - Ultimcomfort 160 × 53 cm,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/bodendecke-faltbar-verstellbares-ruckenteil-camping-ultimcomfort-160-×-53-cm/_/R-p-350896?mc=8844625&c=grün_grau,QUECHUA,"34,99 €",5046038,8844625
Gaskocher Bergtrekking leicht kompakt - MT500 Piezo,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/gaskocher-bergtrekking-leicht-kompakt-mt500-piezo/_/R-p-310238?mc=8559534,FORCLAZ,"37,99 €",2898192,8559534
"Teller MH100 Kunststoff flach blau (0,45 l)",camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/teller-mh100-kunststoff-flach-blau-0-45-l/_/R-p-187931?mc=8493329&c=blau,QUECHUA,"1,99 €",2562459,8493329
Windschutz für Campingkocher - MT500,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/windschutz-fur-campingkocher-mt500/_/R-p-340119?mc=8756891&c=orange,FORCLAZ,"12,99 €",4544149,8756891
Camping-Windschutz verstellbar für Tisch und Campingküche,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/camping-windschutz-verstellbar-fur-tisch-und-campingkuche/_/R-p-334367?mc=8649236,QUECHUA,"19,99 €",4334428,8649236
"Kochzubehör Camping MH500 Pfannenwender, Kelle, Geschirrtuch, Schneidebrett",camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/kochzubehor-camping-mh500-pfannenwender-kelle-geschirrtuch-schneidebrett/_/R-p-308226?mc=8549674&c=blau_türkis_grün,QUECHUA,"14,99 €",2757221,8549674
Gaskocher Bergtrekking MT100 Piezo,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/gaskocher-bergtrekking-mt100-piezo/_/R-p-324538?mc=8582112,FORCLAZ,"24,99 €",4008538,8582112
Trinkflasche MT500 mit Wasserfilter weich komprimierbar 1 Liter,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/trinkflasche-mt500-mit-wasserfilter-weich-komprimierbar-1-liter/_/R-p-312989?mc=8575761&c=grau,FORCLAZ,"29,99 €",2961507,8575761
"Schüssel MH100 Kunststoff (0,45 l) blau",camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/schussel-mh100-kunststoff-0-45-l-blau/_/R-p-187933?mc=8493331&c=blau,QUECHUA,"1,99 €",2562461,8493331
Kühlakku 370 g für Kühlbox und Kühlrucksack im 2er-Pack,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/kuhlakku-370-g-fur-kuhlbox-und-kuhlrucksack-im-2er-pack/_/R-p-334405?mc=8649375,QUECHUA,"4,99 €",4335258,8649375
Kühlrucksack 10 l - NH 100 Ice Compact,camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/kuhlrucksack-10-l-nh-100-ice-compact/_/R-p-309903?mc=8560509&c=blau,QUECHUA,"17,99 €",2899944;2899945,8560509
"Trinkbecher Mug 0,38 l Isolierbecher doppelwandig aus Edelstahl - MH500 khaki",camping,kochen-essen-trinken-camping,https://www.decathlon.de/p/trinkbecher-mug-0-38-l-isolierbecher-doppelwandig-aus-edelstahl-mh500/_/R-p-331517?mc=8640745&c=grün,QUECHUA,"11,99 €",4266693;4266695,8640745
