id,main_category,sub_category,product_name,brand,price,url,timestamp,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_optionId,store_originId,store_phoneNumber,store_priceId,store_quantity,store_quantityShowroom,store_replenishmentEndDate,store_replenishmentStartDate,store_securedStockLevel,store_skuId,store_storeId,store_storeName,store_storeSchedule,store_storeUrl
8545685,wassersport-welt,pools-und-wasserspielzeug,Tauchringe beschwert 4 Stück bunt,NABAIJI,"7,99 €",https://www.decathlon.de/p/tauchringe-beschwert-4-stuck/_/R-p-3803?mc=8545685&c=rosa_gelb_rot,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,17,2,,,1,2686141,0070206802068,Ludwigsburg,,
8576489,wassersport-welt,pools-und-wasserspielzeug,Planschbecken Tidipool+ faltbar m. Transporttasche 120cm Durchmesser Kinder blau,NABAIJI,"22,99 €",https://www.decathlon.de/p/planschbecken-tidipool-faltbar-m-transporttasche-120cm-durchmesser-kinder-blau/_/R-p-103732?mc=8576489&c=blau_türkis,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,2966484,0070206802068,Ludwigsburg,,
8384558,wassersport-welt,pools-und-wasserspielzeug,"Planschbecken Tidipool faltbar Transporttasche 88,5 cm Durchmesser Kinder blau",NABAIJI,"24,99 €",https://www.decathlon.de/p/planschbecken-tidipool-faltbar-transporttasche-88-5-cm-durchmesser-kinder/_/R-p-3817?mc=8384558&c=blau_gelb,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,4,0,,,1,2195376,0070206802068,Ludwigsburg,,
8384558,wassersport-welt,pools-und-wasserspielzeug,"Planschbecken Tidipool faltbar Transporttasche 88,5 cm Durchmesser Kinder blau",NABAIJI,"24,99 €",https://www.decathlon.de/p/planschbecken-tidipool-faltbar-transporttasche-88-5-cm-durchmesser-kinder/_/R-p-3817?mc=8384558&c=blau_gelb,2024-05-06 20:12:13.382373,False,,inStock,False,False,0,0,,,,,1,0,,,1,4466777,0070206802068,Ludwigsburg,,
8384558,wassersport-welt,pools-und-wasserspielzeug,"Planschbecken Tidipool faltbar Transporttasche 88,5 cm Durchmesser Kinder blau",NABAIJI,"24,99 €",https://www.decathlon.de/p/planschbecken-tidipool-faltbar-transporttasche-88-5-cm-durchmesser-kinder/_/R-p-3817?mc=8384558&c=blau_gelb,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,4788517,0070206802068,Ludwigsburg,,
8574694,wassersport-welt,pools-und-wasserspielzeug,Wasserball klein Schwimmbad grün,WATKO,"2,99 €",https://www.decathlon.de/p/wasserball-klein-schwimmbad/_/R-p-3843?mc=8574694&c=grün,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,7,0,,,1,2923687,0070206802068,Ludwigsburg,,
8790023,wassersport-welt,pools-und-wasserspielzeug,Schwimmring Kinder aufblasbar 51 cm - rosa Blumen,NABAIJI,"3,99 €",https://www.decathlon.de/p/schwimmring-51-cm-kinder-3-6-jahre-panda/_/R-p-3790?mc=8790023&c=rosa,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,4788483,0070206802068,Ludwigsburg,,
8790023,wassersport-welt,pools-und-wasserspielzeug,Schwimmring Kinder aufblasbar 51 cm - rosa Blumen,NABAIJI,"3,99 €",https://www.decathlon.de/p/schwimmring-51-cm-kinder-3-6-jahre-panda/_/R-p-3790?mc=8790023&c=rosa,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,11,0,,,1,4786662,0070206802068,Ludwigsburg,,
8790023,wassersport-welt,pools-und-wasserspielzeug,Schwimmring Kinder aufblasbar 51 cm - rosa Blumen,NABAIJI,"3,99 €",https://www.decathlon.de/p/schwimmring-51-cm-kinder-3-6-jahre-panda/_/R-p-3790?mc=8790023&c=rosa,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,5,0,,,1,4786665,0070206802068,Ludwigsburg,,
8790023,wassersport-welt,pools-und-wasserspielzeug,Schwimmring Kinder aufblasbar 51 cm - rosa Blumen,NABAIJI,"3,99 €",https://www.decathlon.de/p/schwimmring-51-cm-kinder-3-6-jahre-panda/_/R-p-3790?mc=8790023&c=rosa,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,5056636,0070206802068,Ludwigsburg,,
8358194,wassersport-welt,pools-und-wasserspielzeug,Planschbecken Tidipool faltbar 65cm - Basic orange,NABAIJI,"12,99 €",https://www.decathlon.de/p/planschbecken-tidipool-faltbar-65cm-basic-orange/_/R-p-143069?mc=8358194&c=orange_rosa,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,2035866,0070206802068,Ludwigsburg,,
8542680,wassersport-welt,pools-und-wasserspielzeug,"Wasserballtor aufblasbar 2,15 × 0,75 m - Watgoal 500",WATKO,"259,99 €",https://www.decathlon.de/p/wasserballtor-aufblasbar-2-15-×-0-75-m-watgoal-500/_/R-p-306572?mc=8542680&c=grau_rot,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,2710972,0070206802068,Ludwigsburg,,
8590422,wassersport-welt,pools-und-wasserspielzeug,Tauchbogen Aquaway 2 Stück 150 cm,NABAIJI,"18,99 €",https://www.decathlon.de/p/tauchbogen-aquaway-2-stuck-150-cm/_/R-p-102480?mc=8590422,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,3,0,,,1,4064888,0070206802068,Ludwigsburg,,
8891908,wassersport-welt,pools-und-wasserspielzeug,Wasserball Grip rutschfest - blau,WATKO,"3,99 €",https://www.decathlon.de/p/großer-wasserball/_/R-p-169378?mc=8891908,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,12,0,,,1,5264921,0070206802068,Ludwigsburg,,
8732442,wassersport-welt,pools-und-wasserspielzeug,Wasserball klein mit Noppen - rosa/gelb,WATKO,"4,99 €",https://www.decathlon.de/p/wasserball-klein-mit-noppen/_/R-p-3806?mc=8732442&c=rosa_orange_gelb,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,36,0,,,1,4466775,0070206802068,Ludwigsburg,,
8732442,wassersport-welt,pools-und-wasserspielzeug,Wasserball klein mit Noppen - rosa/gelb,WATKO,"4,99 €",https://www.decathlon.de/p/wasserball-klein-mit-noppen/_/R-p-3806?mc=8732442&c=rosa_orange_gelb,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,10,0,,,1,4788515,0070206802068,Ludwigsburg,,
8790040,wassersport-welt,pools-und-wasserspielzeug,Schwimmring aufblasbar Erwachsene/Kinder mit Griffen 92 cm,NABAIJI,"9,99 €",https://www.decathlon.de/p/schwimmring-erwachsene-mit-griff-all-tropi-92-cm/_/R-p-164172?mc=8790040&c=grün,2024-05-06 20:12:13.382373,False,,inStock,False,False,0,0,,,,,1,1,,,1,4788509,0070206802068,Ludwigsburg,,
8790040,wassersport-welt,pools-und-wasserspielzeug,Schwimmring aufblasbar Erwachsene/Kinder mit Griffen 92 cm,NABAIJI,"9,99 €",https://www.decathlon.de/p/schwimmring-erwachsene-mit-griff-all-tropi-92-cm/_/R-p-164172?mc=8790040&c=grün,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,4788510,0070206802068,Ludwigsburg,,
8790040,wassersport-welt,pools-und-wasserspielzeug,Schwimmring aufblasbar Erwachsene/Kinder mit Griffen 92 cm,NABAIJI,"9,99 €",https://www.decathlon.de/p/schwimmring-erwachsene-mit-griff-all-tropi-92-cm/_/R-p-164172?mc=8790040&c=grün,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,4788511,0070206802068,Ludwigsburg,,
8790040,wassersport-welt,pools-und-wasserspielzeug,Schwimmring aufblasbar Erwachsene/Kinder mit Griffen 92 cm,NABAIJI,"9,99 €",https://www.decathlon.de/p/schwimmring-erwachsene-mit-griff-all-tropi-92-cm/_/R-p-164172?mc=8790040&c=grün,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,5056643,0070206802068,Ludwigsburg,,
8608346,wassersport-welt,pools-und-wasserspielzeug,Wasserball Water Polo Grösse 3 - WP900,WATKO,"17,99 €",https://www.decathlon.de/p/wasserball-water-polo-grosse-3-wp900/_/R-p-329543?mc=8608346&c=grün,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,4171558,0070206802068,Ludwigsburg,,
8646136,wassersport-welt,pools-und-wasserspielzeug,Tauchspiel Tiball Tasche + Netz + 3 Bälle,NABAIJI,"24,99 €",https://www.decathlon.de/p/tauchspiel-tiball-netz-ball/_/R-p-308668?mc=8646136&c=orange_blau,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,4308180,0070206802068,Ludwigsburg,,
8578332,wassersport-welt,pools-und-wasserspielzeug,Wasserball Water Polo Grösse 4 - WP900,WATKO,"24,99 €",https://www.decathlon.de/p/wasserball-water-polo-grosse-4-wp900/_/R-p-323698?mc=8578332&c=blau,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,2982044,0070206802068,Ludwigsburg,,
8578509,wassersport-welt,pools-und-wasserspielzeug,Wasserball Water Polo Grösse 5 - WP900,WATKO,"24,99 €",https://www.decathlon.de/p/wasserball-water-polo-grosse-5-wp900/_/R-p-323755?mc=8578509&c=rot,2024-05-06 20:12:13.382373,False,,noStock,False,False,0,0,,,,,0,0,,,1,2983225,0070206802068,Ludwigsburg,,
8733751,wassersport-welt,pools-und-wasserspielzeug,Wasserball Grip Mini - Street gelb,WATKO,"2,49 €",https://www.decathlon.de/p/wasserball-grip-mini-street/_/R-p-337768?mc=8733751&c=gelb,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,15,0,,,1,4482772,0070206802068,Ludwigsburg,,
8733751,wassersport-welt,pools-und-wasserspielzeug,Wasserball Grip Mini - Street gelb,WATKO,"2,49 €",https://www.decathlon.de/p/wasserball-grip-mini-street/_/R-p-337768?mc=8733751&c=gelb,2024-05-06 20:12:13.382373,False,,inStock,True,False,0,0,,,,,39,0,,,1,4482774,0070206802068,Ludwigsburg,,
