name,main_category,sub_category,url,brand,price,sku_ids,product_id
E-Lastenfahrrad Cargobike R500E Longtail V2 hellgrün,fahrrad-welt,fahrrader,https://www.decathlon.de/p/e-lastenfahrrad-cargobike-r500e-longtail-v2/_/R-p-349924?mc=8826512&c=grün,BTWIN,2.999 €,4977360,8826512
E-Bike City-Bike 28 Zoll LD 920E Automatic Owuru niedriger Einstieg,fahrrad-welt,fahrrader,https://www.decathlon.de/p/e-bike-city-bike-28-zoll-ld-920e-automatic-owuru-niedriger-einstieg/_/R-p-302308?mc=8664452,BTWIN,2.499 €,4429398;4429399;4855832,8664452
E-Bike City-Bike 28 Zoll LD 920E Automatic Owuru hoher Einstieg,fahrrad-welt,fahrrader,https://www.decathlon.de/p/e-bike-city-bike-28-zoll-ld-920e-automatic-owuru-hoher-einstieg/_/R-p-302291?mc=8526893,BTWIN,2.499 €,2652463;2652462;2652464,8526893
E-Bike City Trekking Bike 28 Zoll Elops LD500E LF Damen grün,fahrrad-welt,fahrrader,https://www.decathlon.de/p/e-bike-city-trekking-bike-28-zoll-elops-ld500e-lf-damen/_/R-p-302285?mc=8526895&c=grün,ELOPS,"1.289,99 €",2652467;2652466;4855831,8526895
City Bike 28 Zoll Elops 520 LF Damen blau,fahrrad-welt,fahrrader,https://www.decathlon.de/p/city-bike-28-zoll-elops-520-lf-damen-mint/_/R-p-145734?mc=8378612&c=blau,ELOPS,"359,99 €",2166411;2166412;2961174;2961179;2961178;2961177;2961182;2961181;2961180,8378612
E-Bike City Bike Long Distance 28 Zoll Elops LD500E HF Herren,fahrrad-welt,fahrrader,https://www.decathlon.de/p/e-bike-city-bike-long-distance-28-zoll-elops-ld500e-hf-herren/_/R-p-302307?mc=8526892&c=grau_braun,ELOPS,"1.289,99 €",2652460;2652459;2652461,8526892
City Bike Elops Speed 900 grau,fahrrad-welt,fahrrader,https://www.decathlon.de/p/city-bike-elops-speed-900/_/R-p-306287?mc=8549669&c=grau_braun,BTWIN,"449,99 €",2757210;2757209;2757208;2757212;4630010;4630011;4630012,8549669
City Bike 28 Zoll Elops Speed 500 Singlespeed/Fixie weiss,fahrrad-welt,fahrrader,https://www.decathlon.de/p/city-bike-28-zoll-elops-speed-500-singlespeed-fixie/_/R-p-306292?mc=8550383&c=weiß,ELOPS,"299,99 €",2775990;2775989;2775988;2775991;4195251;4195250;4195249;4195252;4630048;4630049;4630050;2756894;2756892;2756895,8550383
Rennrad – EDR Easy Van Rysel weiss,fahrrad-welt,fahrrader,https://www.decathlon.de/p/rennrad-triban-easy-damen/_/R-p-301919?mc=8758087&c=weiß,TRIBAN,"399,99 €",4569699;4569700;4569701;4803519;4976575;4448753;4448754;4448755;4803522;4803523;4803524;4803525,8758087
Rennrad Gravelbike Triban GRVL 120 Herren,fahrrad-welt,fahrrader,https://www.decathlon.de/p/rennrad-gravelbike-triban-grvl-120-herren/_/R-p-312397?mc=8575940&c=grün,TRIBAN,"799,99 €",2962864;2962862;2962861;2962860;2962863,8575940
Rennrad Triban RC500 schwarz (Scheibenbremse),fahrrad-welt,fahrrader,https://www.decathlon.de/p/rennrad-triban-rc500-schwarz-scheibenbremse/_/R-p-301728?mc=8502354&c=grau,TRIBAN,"699,99 €",2496981;2496979;2496978;2496977;2496980,8502354
Reiserad 29 Zoll Riverside Touring 920 Reifen Vittoria Terreno,fahrrad-welt,fahrrader,https://www.decathlon.de/p/reiserad-29-zoll-riverside-touring-920-reifen-vittoria-terreno/_/R-p-332473?mc=8773290&c=grün_schwarz,RIVERSIDE,"1.539,99 €",4712638;4712639;4712640;4712641,8773290
E-Mountainbike E-Expl 520 Hardtail 29 Zoll gelb,fahrrad-welt,fahrrader,https://www.decathlon.de/p/e-mountainbike-e-expl-520-hardtail-29-zoll/_/R-p-337358?mc=8732272&c=orange_gelb,ROCKRIDER,1.699 €,4465400;4465401;4465402;4465403;5165161;5165162;5165163;5165164,8732272
Rennrad RC 120 Scheibenbremse marineblau/orange,fahrrad-welt,fahrrader,https://www.decathlon.de/p/rennrad-rc-120-scheibenbremse/_/R-p-302301?mc=8545836&c=blau_orange,TRIBAN,"579,99 €",2685541;2685539;2685538;2685537;2685540;4241340;4241338;4241337;4241336;4241339,8545836
