id,main_category,sub_category,product_name,brand,price,timestamp,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_optionId,store_originId,store_phoneNumber,store_priceId,store_quantity,store_quantityShowroom,store_replenishmentEndDate,store_replenishmentStartDate,store_securedStockLevel,store_skuId,store_storeId,store_storeName,store_storeSchedule,store_storeUrl
8666975,damen,jacken,Daunenjacke Damen bis -5 °C Wandern - MT100 bordeaux,FORCLAZ,"59,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194320,0070048700487,Würzburg,,
8666975,damen,jacken,Daunenjacke Damen bis -5 °C Wandern - MT100 bordeaux,FORCLAZ,"59,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8666975,damen,jacken,Daunenjacke Damen bis -5 °C Wandern - MT100 bordeaux,FORCLAZ,"59,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194316,0070048700487,Würzburg,,
8666975,damen,jacken,Daunenjacke Damen bis -5 °C Wandern - MT100 bordeaux,FORCLAZ,"59,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194317,0070048700487,Würzburg,,
8608062,damen,jacken,Laufjacke Trailrunning Damen winddicht - lila,EVADICT,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,2,0,,,1,4194321,0070048700487,Würzburg,,
8608062,damen,jacken,Laufjacke Trailrunning Damen winddicht - lila,EVADICT,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194320,0070048700487,Würzburg,,
8608062,damen,jacken,Laufjacke Trailrunning Damen winddicht - lila,EVADICT,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8608062,damen,jacken,Laufjacke Trailrunning Damen winddicht - lila,EVADICT,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194316,0070048700487,Würzburg,,
8608062,damen,jacken,Laufjacke Trailrunning Damen winddicht - lila,EVADICT,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194317,0070048700487,Würzburg,,
8550542,damen,jacken,Softshelljacke Damen winddicht warm Trekking - MT900,FORCLAZ,"79,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194320,0070048700487,Würzburg,,
8550542,damen,jacken,Softshelljacke Damen winddicht warm Trekking - MT900,FORCLAZ,"79,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,6,0,,,1,4194319,0070048700487,Würzburg,,
8550542,damen,jacken,Softshelljacke Damen winddicht warm Trekking - MT900,FORCLAZ,"79,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8550542,damen,jacken,Softshelljacke Damen winddicht warm Trekking - MT900,FORCLAZ,"79,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194316,0070048700487,Würzburg,,
8550542,damen,jacken,Softshelljacke Damen winddicht warm Trekking - MT900,FORCLAZ,"79,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194317,0070048700487,Würzburg,,
8357148,damen,jacken,Wattierte Jacke Damen bis 0 °C Bergwandern - MT50 marineblau,FORCLAZ,"19,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,2,0,,,1,4194321,0070048700487,Würzburg,,
8357148,damen,jacken,Wattierte Jacke Damen bis 0 °C Bergwandern - MT50 marineblau,FORCLAZ,"19,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194320,0070048700487,Würzburg,,
8357148,damen,jacken,Wattierte Jacke Damen bis 0 °C Bergwandern - MT50 marineblau,FORCLAZ,"19,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,6,0,,,1,4194319,0070048700487,Würzburg,,
8357148,damen,jacken,Wattierte Jacke Damen bis 0 °C Bergwandern - MT50 marineblau,FORCLAZ,"19,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8357148,damen,jacken,Wattierte Jacke Damen bis 0 °C Bergwandern - MT50 marineblau,FORCLAZ,"19,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194316,0070048700487,Würzburg,,
8357148,damen,jacken,Wattierte Jacke Damen bis 0 °C Bergwandern - MT50 marineblau,FORCLAZ,"19,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194317,0070048700487,Würzburg,,
8646583,damen,jacken,Daunenjacke Damen Kapuze bis -10 °C Trekking - MT500,FORCLAZ,"99,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,2,0,,,1,4194321,0070048700487,Würzburg,,
8646583,damen,jacken,Daunenjacke Damen Kapuze bis -10 °C Trekking - MT500,FORCLAZ,"99,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194320,0070048700487,Würzburg,,
8646583,damen,jacken,Daunenjacke Damen Kapuze bis -10 °C Trekking - MT500,FORCLAZ,"99,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,6,0,,,1,4194319,0070048700487,Würzburg,,
8646583,damen,jacken,Daunenjacke Damen Kapuze bis -10 °C Trekking - MT500,FORCLAZ,"99,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8646583,damen,jacken,Daunenjacke Damen Kapuze bis -10 °C Trekking - MT500,FORCLAZ,"99,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194316,0070048700487,Würzburg,,
8646583,damen,jacken,Daunenjacke Damen Kapuze bis -10 °C Trekking - MT500,FORCLAZ,"99,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194317,0070048700487,Würzburg,,
8678463,damen,jacken,Damen Fahrrad MTB Winterjacke - rosa,ROCKRIDER,"34,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,2,0,,,1,4194321,0070048700487,Würzburg,,
8678463,damen,jacken,Damen Fahrrad MTB Winterjacke - rosa,ROCKRIDER,"34,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194320,0070048700487,Würzburg,,
8678463,damen,jacken,Damen Fahrrad MTB Winterjacke - rosa,ROCKRIDER,"34,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,6,0,,,1,4194319,0070048700487,Würzburg,,
8678463,damen,jacken,Damen Fahrrad MTB Winterjacke - rosa,ROCKRIDER,"34,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8678463,damen,jacken,Damen Fahrrad MTB Winterjacke - rosa,ROCKRIDER,"34,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194316,0070048700487,Würzburg,,
8678463,damen,jacken,Damen Fahrrad MTB Winterjacke - rosa,ROCKRIDER,"34,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194317,0070048700487,Würzburg,,
8641227,damen,jacken,Softshelljacke Damen winddicht warm Wandern - MT100 schwarz,FORCLAZ,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,2,0,,,1,4194321,0070048700487,Würzburg,,
8641227,damen,jacken,Softshelljacke Damen winddicht warm Wandern - MT100 schwarz,FORCLAZ,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194320,0070048700487,Würzburg,,
8641227,damen,jacken,Softshelljacke Damen winddicht warm Wandern - MT100 schwarz,FORCLAZ,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8641227,damen,jacken,Softshelljacke Damen winddicht warm Wandern - MT100 schwarz,FORCLAZ,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194316,0070048700487,Würzburg,,
8641227,damen,jacken,Softshelljacke Damen winddicht warm Wandern - MT100 schwarz,FORCLAZ,"39,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194317,0070048700487,Würzburg,,
8789244,damen,jacken,Fahrrad-Regenjacke City 540 Damen sichtbar bei Nacht dunkelblau,BTWIN,"69,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,2,0,,,1,4194321,0070048700487,Würzburg,,
8789244,damen,jacken,Fahrrad-Regenjacke City 540 Damen sichtbar bei Nacht dunkelblau,BTWIN,"69,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,3,0,,,1,4194320,0070048700487,Würzburg,,
8789244,damen,jacken,Fahrrad-Regenjacke City 540 Damen sichtbar bei Nacht dunkelblau,BTWIN,"69,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,6,0,,,1,4194319,0070048700487,Würzburg,,
8789244,damen,jacken,Fahrrad-Regenjacke City 540 Damen sichtbar bei Nacht dunkelblau,BTWIN,"69,99 €",2024-04-29 22:19:27.797516,False,,inStock,False,False,0,0,,,,,1,0,,,1,4194322,0070048700487,Würzburg,,
8789244,damen,jacken,Fahrrad-Regenjacke City 540 Damen sichtbar bei Nacht dunkelblau,BTWIN,"69,99 €",2024-04-29 22:19:27.797516,False,,inStock,True,False,0,0,,,,,4,0,,,1,4194317,0070048700487,Würzburg,,
