id,gender,category,product_name,brand,timestamp,price,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_quantity,store_storeId,store_storeName
8573829,herren,outdoor-jacken,Wattierte Jacke Herren bis -5 °C Kapuze Trekking - MT100,FORCLAZ,2024-04-27 21:18:03.315838,"39,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8573829,herren,outdoor-jacken,Wattierte Jacke Herren bis -5 °C Kapuze Trekking - MT100,FORCLAZ,2024-04-27 21:18:04.073501,"39,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8370292,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Wandern - MT500 schwarz,FORCLAZ,2024-04-27 21:18:05.083510,"59,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8370292,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Wandern - MT500 schwarz,FORCLAZ,2024-04-27 21:18:05.888933,"59,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8370292,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Wandern - MT500 schwarz,FORCLAZ,2024-04-27 21:18:06.693651,"59,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8370292,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Wandern - MT500 schwarz,FORCLAZ,2024-04-27 21:18:07.547833,"59,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8370292,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Wandern - MT500 schwarz,FORCLAZ,2024-04-27 21:18:08.305334,"59,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8370292,herren,outdoor-jacken,Softshelljacke Herren winddicht warm Wandern - MT500 schwarz,FORCLAZ,2024-04-27 21:18:09.109449,"59,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8773662,herren,outdoor-jacken,Segeljacke Herren wasserdicht winddicht - 500 rot/gelb,TRIBORD,2024-04-27 21:18:10.039886,"109,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8773662,herren,outdoor-jacken,Segeljacke Herren wasserdicht winddicht - 500 rot/gelb,TRIBORD,2024-04-27 21:18:10.836211,"109,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8773662,herren,outdoor-jacken,Segeljacke Herren wasserdicht winddicht - 500 rot/gelb,TRIBORD,2024-04-27 21:18:11.620227,"109,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8773662,herren,outdoor-jacken,Segeljacke Herren wasserdicht winddicht - 500 rot/gelb,TRIBORD,2024-04-27 21:18:12.410753,"109,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8773662,herren,outdoor-jacken,Segeljacke Herren wasserdicht winddicht - 500 rot/gelb,TRIBORD,2024-04-27 21:18:13.044368,"109,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
